Question,Answer,,,,,,,,
How do I push the materials out to my class?,Access CCO Learning-My Employees-Assign Learning to My Employees.  Then Select Management Action-Add Items and curricula.  Click Next. Select Users - Click box under Select Users- Names will populate under 'List of Selected Users' Add Checked. Click Next. Search for Items and curriculum using key words or Exact Phrases. Locate the materials to assign and add checked. Click Next. Review for accuracy. Click Finish.,"trainer.train([""How do I push the materials out to my class?"",""Access CCO Learning-My Employees-Assign Learning to My Employees.  Then Select Management Action-Add Items and curricula.  Click Next. Select Users - Click box under Select Users- Names will populate under 'List of Selected Users' Add Checked. Click Next. Search for Items and curriculum using key words or Exact Phrases. Locate the materials to assign and add checked. Click Next. Review for accuracy. Click Finish."",])",194,14,,,,,
How do I record information in the Daily Training Report?,Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""How do I record information in the Daily Training Report?"",""Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",195,15,,,,,
How do I record information in the DTR?,Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""How do I record information in the DTR?"",""Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",196,16,,,,,
How do I request a term properly? ,Complete the [Urgent Term Request] Located in Forms and Templates on the CCO Training SharePoint (https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) and consult with your Training Manager who will refer to [Human Capital Termination Standard Operating Procedure for Project Manager],"trainer.train([""How do I request a term properly? "",""Complete the [Urgent Term Request] Located in Forms and Templates on the CCO Training SharePoint (https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) and consult with your Training Manager who will refer to [Human Capital Termination Standard Operating Procedure for Project Manager]"",])",197,17,,,,,
How do I request a termination properly? ,Complete the [Urgent Term Request] Located in Forms and Templates on the CCO Training SharePoint (https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) and consult with your Training Manager who will refer to [Human Capital Termination Standard Operating Procedure for Project Manager],"trainer.train([""How do I request a termination properly? "",""Complete the [Urgent Term Request] Located in Forms and Templates on the CCO Training SharePoint (https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) and consult with your Training Manager who will refer to [Human Capital Termination Standard Operating Procedure for Project Manager]"",])",198,18,,,,,
How do I resolve Windows access issues in my class?,https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Help/default.aspx,"trainer.train([""How do I resolve Windows access issues in my class?"",""https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Help/default.aspx"",])",199,19,,,,,
How do I set up a printer credentials to be able to print items needed while training?,Access [Cherwell IT Service Desk Home Service Catalog - Federal Printer Issues](https://itservicedesk.maximus.com/CherwellPortal/IT?_=28db53f5#1) Fill out the request form and submit,"trainer.train([""How do I set up a printer credentials to be able to print items needed while training?"",""Access [Cherwell IT Service Desk Home Service Catalog - Federal Printer Issues](https://itservicedesk.maximus.com/CherwellPortal/IT?_=28db53f5#1) Fill out the request form and submit"",])",200,0,,,,,
How do I set up a Virtual WebEx Class?,Find [WebEx Training Materials](https://trainingresources.ngd.local/MTKRSite/SubSites/LearningResources/CCOLearningandWebEx/index.htm),"trainer.train([""How do I set up a Virtual WebEx Class?"",""Find [WebEx Training Materials](https://trainingresources.ngd.local/MTKRSite/SubSites/LearningResources/CCOLearningandWebEx/index.htm)"",])",201,1,,,,,
How do I set up the printer?,Access [Cherwell IT Service Desk Home Service Catalog - Federal Printer Issues](https://itservicedesk.maximus.com/CherwellPortal/IT?_=28db53f5#1) Fill out the request form and submit,"trainer.train([""How do I set up the printer?"",""Access [Cherwell IT Service Desk Home Service Catalog - Federal Printer Issues](https://itservicedesk.maximus.com/CherwellPortal/IT?_=28db53f5#1) Fill out the request form and submit"",])",202,2,,,,,
How do I set up virtual training?,Find steps [WebEx Training Materials](https://trainingresources.ngd.local/MTKRSite/SubSites/LearningResources/CCOLearningandWebEx/index.htm),"trainer.train([""How do I set up virtual training?"",""Find steps [WebEx Training Materials](https://trainingresources.ngd.local/MTKRSite/SubSites/LearningResources/CCOLearningandWebEx/index.htm)"",])",203,3,,,,,
How do I submit a class confirmation? ,Refer to [Job Aid-How to Complete the Class Confirmation Form](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Job%20Aids/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids%2FHow%20to%20Complete%20the%20Class%20Confirmation%20Form%5FJob%20Aid%5Fv3%5F06%2010%2016%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids),"trainer.train([""How do I submit a class confirmation? "",""Refer to [Job Aid-How to Complete the Class Confirmation Form](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Job%20Aids/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids%2FHow%20to%20Complete%20the%20Class%20Confirmation%20Form%5FJob%20Aid%5Fv3%5F06%2010%2016%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids)"",])",204,4,,,,,
How do I submit a Deltek Approval?,Send your request via email to [CCOTimeCardHelp@Maximus.com] using the template found (https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx),"trainer.train([""How do I submit a Deltek Approval?"",""Send your request via email to [CCOTimeCardHelp@Maximus.com] using the template found (https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx)"",])",205,5,,,,,
How do I submit a reset password ticket correctly?,Access the and follow the guidance [JobAid_LocatingCCOTicketCategories_MAXIMUSFederalServiceCatalog](https://maximus365.sharepoint.com/sites/CCO/Connection/Policies/Forms/JobAids.aspx),"trainer.train([""How do I submit a reset password ticket correctly?"",""Access the and follow the guidance [JobAid_LocatingCCOTicketCategories_MAXIMUSFederalServiceCatalog](https://maximus365.sharepoint.com/sites/CCO/Connection/Policies/Forms/JobAids.aspx)"",])",206,6,,,,,
How do I submit a ticket for LAN ID lockouts?,https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Help/default.aspx,"trainer.train([""How do I submit a ticket for LAN ID lockouts?"",""https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Help/default.aspx"",])",207,7,,,,,
How do I submit a ticket to report my trainee in class cannot get into CCO Learning? ,Refer to [IT Service Desk](https://itservicedesk.maximus.com/CherwellPortal/IT?_=422bffd2) complete and submit a ticket reporting CCO Learning issue. ,"trainer.train([""How do I submit a ticket to report my trainee in class cannot get into CCO Learning? "",""Refer to [IT Service Desk](https://itservicedesk.maximus.com/CherwellPortal/IT?_=422bffd2) complete and submit a ticket reporting CCO Learning issue. "",])",208,8,,,,,
How do I submit a ticket to unlock a trainee's computer,Refer to [IT Service Desk](https://itservicedesk.maximus.com/CherwellPortal/IT?_=422bffd2),"trainer.train([""How do I submit a ticket to unlock a trainee's computer"",""Refer to [IT Service Desk](https://itservicedesk.maximus.com/CherwellPortal/IT?_=422bffd2)"",])",209,9,,,,,
How do I submit a ticket to unlock a Windows account?,https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Help/default.aspx,"trainer.train([""How do I submit a ticket to unlock a Windows account?"",""https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Help/default.aspx"",])",210,10,,,,,
How do I submit a ticket when a trainee is locked out of their computer?,https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Help/default.aspx,"trainer.train([""How do I submit a ticket when a trainee is locked out of their computer?"",""https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Help/default.aspx"",])",211,11,,,,,
How do I submit and send a class confirmation? ,Refer to [Job Aid-How to Complete the Class Confirmation Form](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Job%20Aids/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids%2FHow%20to%20Complete%20the%20Class%20Confirmation%20Form%5FJob%20Aid%5Fv3%5F06%2010%2016%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids),"trainer.train([""How do I submit and send a class confirmation? "",""Refer to [Job Aid-How to Complete the Class Confirmation Form](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Job%20Aids/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids%2FHow%20to%20Complete%20the%20Class%20Confirmation%20Form%5FJob%20Aid%5Fv3%5F06%2010%2016%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FJob%20Aids)"",])",212,12,,,,,
How do I submit Earned Time Off? ,Access [SOP CCO 1.0 Maximus Federal Procedure] (https://maximus365.sharepoint.com/sites/CCO/Resources/SOP/Contact%20Center%20Operations/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FCC%201%2E0%5FMaximus%20Federal%20Procedures%5Fv2%2E9%2Epdf&parent=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations) go to Process 1.0.7 step 3,"trainer.train([""How do I submit Earned Time Off? "",""Access [SOP CCO 1.0 Maximus Federal Procedure] (https://maximus365.sharepoint.com/sites/CCO/Resources/SOP/Contact%20Center%20Operations/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FCC%201%2E0%5FMaximus%20Federal%20Procedures%5Fv2%2E9%2Epdf&parent=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations) go to Process 1.0.7 step 3"",])",213,13,,,,,
How do I submit ETO?,Access [SOP CCO 1.0 Maximus Federal Procedure] (https://maximus365.sharepoint.com/sites/CCO/Resources/SOP/Contact%20Center%20Operations/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FCC%201%2E0%5FMaximus%20Federal%20Procedures%5Fv2%2E9%2Epdf&parent=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations) go to Process 1.0.7 step 3,"trainer.train([""How do I submit ETO?"",""Access [SOP CCO 1.0 Maximus Federal Procedure] (https://maximus365.sharepoint.com/sites/CCO/Resources/SOP/Contact%20Center%20Operations/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FCC%201%2E0%5FMaximus%20Federal%20Procedures%5Fv2%2E9%2Epdf&parent=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations) go to Process 1.0.7 step 3"",])",214,14,,,,,
How do I submit Tickets to IT?,Refer to [Job Aid Locating CCO Ticket Catergories_Maximus Federal Service Catalog](https://maximus365.sharepoint.com/sites/CCO/Connection/Policies/Forms/JobAids.aspx),"trainer.train([""How do I submit Tickets to IT?"",""Refer to [Job Aid Locating CCO Ticket Catergories_Maximus Federal Service Catalog](https://maximus365.sharepoint.com/sites/CCO/Connection/Policies/Forms/JobAids.aspx)"",])",215,15,,,,,
How do I unlock an ACD ID?,https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Help/default.aspx,"trainer.train([""How do I unlock an ACD ID?"",""https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Help/default.aspx"",])",216,16,,,,,
How do I upload a Daily Training Report?,Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""How do I upload a Daily Training Report?"",""Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",217,17,,,,,
How do I upload a DTR?,Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""How do I upload a DTR?"",""Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",218,18,,,,,
How do I upload the DTR for class? ,Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""How do I upload the DTR for class? "",""Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",219,19,,,,,
How do I Upload the DTR for either Class Training or Nesting?,Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""How do I Upload the DTR for either Class Training or Nesting?"",""Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",220,0,,,,,
How do I use ATT and put time in correctly?,Access [SOP CC 67.0 Attendance Tracking Tool](https://maximus365.sharepoint.com/sites/CCO/Resources/SOP/Contact%20Center%20Operations/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FCC%5F67%2E0%5FAttendance%20Tracking%20Tool%5Fv3%2E1%2Epdf&parent=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations) Hours accrued during New Hire Training do not follow trainees to production. Note each of your New Hire entries with #NH Training ,"trainer.train([""How do I use ATT and put time in correctly?"",""Access [SOP CC 67.0 Attendance Tracking Tool](https://maximus365.sharepoint.com/sites/CCO/Resources/SOP/Contact%20Center%20Operations/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FCC%5F67%2E0%5FAttendance%20Tracking%20Tool%5Fv3%2E1%2Epdf&parent=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations) Hours accrued during New Hire Training do not follow trainees to production. Note each of your New Hire entries with #NH Training "",])",221,1,,,,,
How do I use the Attendance Tracking Tool and put time in correctly?,Access [SOP CC 67.0 Attendance Tracking Tool](https://maximus365.sharepoint.com/sites/CCO/Resources/SOP/Contact%20Center%20Operations/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FCC%5F67%2E0%5FAttendance%20Tracking%20Tool%5Fv3%2E1%2Epdf&parent=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations) Hours accrued during New Hire Training do not follow trainees to production. Note each of your New Hire entries with #NH Training ,"trainer.train([""How do I use the Attendance Tracking Tool and put time in correctly?"",""Access [SOP CC 67.0 Attendance Tracking Tool](https://maximus365.sharepoint.com/sites/CCO/Resources/SOP/Contact%20Center%20Operations/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations%2FCC%5F67%2E0%5FAttendance%20Tracking%20Tool%5Fv3%2E1%2Epdf&parent=%2Fsites%2FCCO%2FResources%2FSOP%2FContact%20Center%20Operations) Hours accrued during New Hire Training do not follow trainees to production. Note each of your New Hire entries with #NH Training "",])",222,2,,,,,
How do submit a ticket?,Refer to [Job Aid Locating CCO Ticket Catergories_Maximus Federal Service Catalog](https://maximus365.sharepoint.com/sites/CCO/Connection/Policies/Forms/JobAids.aspx),"trainer.train([""How do submit a ticket?"",""Refer to [Job Aid Locating CCO Ticket Catergories_Maximus Federal Service Catalog](https://maximus365.sharepoint.com/sites/CCO/Connection/Policies/Forms/JobAids.aspx)"",])",223,3,,,,,
How do we access the Nesting Agenda? ,Acess and follow the agenda for the Line of Business for your nesting class (https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Nesting/default.aspx),"trainer.train([""How do we access the Nesting Agenda? "",""Acess and follow the agenda for the Line of Business for your nesting class (https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Nesting/default.aspx)"",])",224,4,,,,,
"How do we know if we're sending the correct ticket too IT\LSA is there a reference material and if we can send tickets for trainees that cant access outlook, or Maxnet for the first time?",Refer to [Job Aid Locating CCO Ticket Catergories_Maximus Federal Service Catalog](https://maximus365.sharepoint.com/sites/CCO/Connection/Policies/Forms/JobAids.aspx),"trainer.train([""How do we know if we're sending the correct ticket too IT\LSA is there a reference material and if we can send tickets for trainees that cant access outlook, or Maxnet for the first time?"",""Refer to [Job Aid Locating CCO Ticket Catergories_Maximus Federal Service Catalog](https://maximus365.sharepoint.com/sites/CCO/Connection/Policies/Forms/JobAids.aspx)"",])",225,5,,,,,
How do we know what department to reach out to for different issues?,Check with your Training Manager and they will be able to assist.,"trainer.train([""How do we know what department to reach out to for different issues?"",""Check with your Training Manager and they will be able to assist."",])",226,6,,,,,
